,Image1,Image2,similar,elapsed
0,/Users/harshavardhanvijayasekar/Documents/Loblaw/Image-Compare-master/images/GitDog-1,/Users/harshavardhanvijayasekar/Documents/Loblaw/Image-Compare-master/images/GitDog-2,17.549636891793753,0.02826404571533203
1,/Users/harshavardhanvijayasekar/Documents/Loblaw/Image-Compare-master/images/GitPshirt-1,/Users/harshavardhanvijayasekar/Documents/Loblaw/Image-Compare-master/images/GitPshirt-2,49.7440369466084,0.06718778610229492
2,/Users/harshavardhanvijayasekar/Documents/Loblaw/Image-Compare-master/images/milk1,/Users/harshavardhanvijayasekar/Documents/Loblaw/Image-Compare-master/images/milk2,11.469360271501909,0.05010819435119629
3,/Users/harshavardhanvijayasekar/Documents/Loblaw/Image-Compare-master/images/pat1,/Users/harshavardhanvijayasekar/Documents/Loblaw/Image-Compare-master/images/pat2,21.829279109279238,0.05785083770751953
4,/Users/harshavardhanvijayasekar/Documents/Loblaw/Image-Compare-master/images/watch1,/Users/harshavardhanvijayasekar/Documents/Loblaw/Image-Compare-master/images/watch1,0.0,0.09929394721984863
